Material Quantity (gm),Additive Catalyst (gm),Ash Component (gm),Water Mix (ml),Plasticizer (gm),Moderate Aggregator,Refined Aggregator,Formulation Duration (hrs),Compression Strength MPa,Material Quantity (gm),Refined Aggregator,Additive Catalyst (gm),Ash Component (gm),Water Mix (ml),Plasticizer (gm),Moderate Aggregator,Formulation Duration (hrs),Material Quantity (gm)^2,Material Quantity (gm) Refined Aggregator,Material Quantity (gm) Additive Catalyst (gm),Material Quantity (gm) Ash Component (gm),Material Quantity (gm) Water Mix (ml),Material Quantity (gm) Plasticizer (gm),Material Quantity (gm) Moderate Aggregator,Material Quantity (gm) Formulation Duration (hrs),Refined Aggregator^2,Refined Aggregator Additive Catalyst (gm),Refined Aggregator Ash Component (gm),Refined Aggregator Water Mix (ml),Refined Aggregator Plasticizer (gm),Refined Aggregator Moderate Aggregator,Refined Aggregator Formulation Duration (hrs),Additive Catalyst (gm)^2,Additive Catalyst (gm) Ash Component (gm),Additive Catalyst (gm) Water Mix (ml),Additive Catalyst (gm) Plasticizer (gm),Additive Catalyst (gm) Moderate Aggregator,Additive Catalyst (gm) Formulation Duration (hrs),Ash Component (gm)^2,Ash Component (gm) Water Mix (ml),Ash Component (gm) Plasticizer (gm),Ash Component (gm) Moderate Aggregator,Ash Component (gm) Formulation Duration (hrs),Water Mix (ml)^2,Water Mix (ml) Plasticizer (gm),Water Mix (ml) Moderate Aggregator,Water Mix (ml) Formulation Duration (hrs),Plasticizer (gm)^2,Plasticizer (gm) Moderate Aggregator,Plasticizer (gm) Formulation Duration (hrs),Moderate Aggregator^2,Moderate Aggregator Formulation Duration (hrs),Formulation Duration (hrs)^2
475.65,262.0,218.93,208.8,6.35,1093.65,655.35,254.29,68.98,475.65,655.35,262.0,218.93,208.8,6.35,1093.65,254.29,226242.9225,311717.2275,124620.29999999999,104134.0545,99315.72,3020.3774999999996,520194.6225,120953.0385,429483.62250000006,171701.7,143475.77550000002,136837.08000000002,4161.4725,716723.5275000001,166648.9515,68644.0,57359.66,54705.600000000006,1663.6999999999998,286536.30000000005,66623.98,47930.344900000004,45712.584,1390.2055,239432.79450000002,55671.7097,43597.44,1325.88,228354.12000000002,53095.752,40.3225,6944.6775,1614.7414999999999,1196070.3225000002,278104.2585,64663.40409999999
647.39,266.27,69.42,248.13,7.37,1106.08,849.63,139.59,47.54,647.39,849.63,266.27,69.42,248.13,7.37,1106.08,139.59,419113.8121,550041.9657,172380.5353,44941.8138,160636.88069999998,4771.2643,716065.1312,90369.1701,721871.1369,226230.9801,58981.3146,210818.6919,6261.7731,939758.7503999999,118599.8517,70899.71289999998,18484.4634,66069.57509999999,1962.4098999999999,294515.92159999994,37168.6293,4819.1364,17225.1846,511.6254,76784.0736,9690.337800000001,61568.4969,1828.7181,274451.63039999997,34636.4667,54.316900000000004,8151.8096,1028.7783,1223412.9663999998,154397.7072,19485.3681
550.14,427.09,200.1,187.11,7.44,1049.53,825.86,296.97,75.33,550.14,825.86,427.09,200.1,187.11,7.44,1049.53,296.97,302654.0196,454338.6204,234959.2926,110083.014,102936.69540000001,4093.0416,577388.4342,163375.07580000002,682044.7396,352716.5474,165254.586,154526.66460000002,6144.3984,866764.8458,245255.64420000004,182405.8681,85460.70899999999,79912.80990000001,3177.5496,448243.76769999997,126832.9173,40040.009999999995,37440.711,1488.7440000000001,210010.95299999998,59423.69700000001,35010.15210000001,1392.0984,196377.5583,55566.05670000001,55.35360000000001,7808.5032,2209.4568000000004,1101513.2208999998,311678.9241,88191.18090000002
261.27,140.5,127.85,255.45,5.82,1146.36,874.82,273.66,74.92,261.27,874.82,140.5,127.85,255.45,5.82,1146.36,273.66,68262.01289999999,228564.2214,36708.435,33403.36949999999,66741.4215,1520.5914,299509.47719999996,71499.1482,765310.0324000001,122912.21,111845.73700000001,223472.769,5091.4524,1002858.6551999999,239403.24120000005,19740.25,17962.925,35890.725,817.71,161063.58,38449.23,16345.622499999998,32659.282499999998,744.087,146562.126,34987.431000000004,65254.70249999999,1486.719,292837.66199999995,69906.447,33.872400000000006,6671.8152,1592.7012000000002,1314141.2495999997,313712.8776,74889.79560000001
468.22,236.3,91.51,206.64,3.22,1005.35,753.91,239.69,58.45,468.22,753.91,236.3,91.51,206.64,3.22,1005.35,239.69,219229.9684,352995.7402,110640.38600000001,42846.81220000001,96752.9808,1507.6684000000002,470724.977,112227.6518,568380.2881,178148.933,68990.3041,155787.9624,2427.5902,757943.4185,180704.6879,55837.69,21623.813000000002,48829.032,760.8860000000001,237564.20500000002,56638.747,8374.080100000001,18909.6264,294.66220000000004,91999.5785,21934.0319,42700.08959999999,665.3808,207745.524,49529.5416,10.368400000000001,3237.2270000000003,771.8018000000001,1010728.6225,240972.3415,57451.2961
499.09,96.79,134.17,266.89,10.33,834.3,666.6,59.37,38.01,499.09,666.6,96.79,134.17,266.89,10.33,834.3,59.37,249090.82809999998,332693.394,48306.9211,66962.90529999998,133202.13009999998,5155.5997,416390.78699999995,29630.973299999998,444355.56000000006,64520.21400000001,89437.722,177908.874,6885.978,556144.38,39576.042,9368.304100000001,12986.3143,25832.2831,999.8407000000001,80751.897,5746.4223,18001.588899999995,35808.631299999994,1385.9760999999999,111938.03099999999,7965.672899999999,71230.27209999999,2756.9737,222666.327,15845.259299999998,106.7089,8618.319,613.2921,696056.4899999999,49532.390999999996,3524.7969
198.8,27.09,142.36,230.98,7.48,986.65,750.21,344.73,61.32,198.8,750.21,27.09,142.36,230.98,7.48,986.65,344.73,39521.44,149141.74800000002,5385.492,28301.168000000005,45918.824,1487.0240000000001,196146.02000000002,68532.32400000001,562815.0441,20323.1889,106799.89560000002,173283.5058,5611.5708,740194.6965,258619.89330000003,733.8681,3856.5324000000005,6257.2482,202.63320000000002,26728.3485,9338.735700000001,20266.369600000005,32882.3128,1064.8528000000001,140459.494,49075.762800000004,53351.76039999999,1727.7304,227896.417,79625.7354,55.95040000000001,7380.142,2578.5804000000003,973478.2224999999,340127.8545,118838.77290000001
525.79,99.28,147.0,191.1,25.22,1054.54,915.1,129.96,52.12,525.79,915.1,99.28,147.0,191.1,25.22,1054.54,129.96,276455.12409999996,481150.429,52200.4312,77291.12999999999,100478.469,13260.423799999999,554466.5865999999,68331.6684,837408.01,90851.128,134519.7,174875.61,23078.822,965009.554,118926.39600000001,9856.5184,14594.16,18972.408,2503.8415999999997,104694.7312,12902.428800000002,21609.0,28091.7,3707.3399999999997,155017.38,19104.120000000003,36519.21,4819.5419999999995,201522.59399999998,24835.356,636.0483999999999,26595.498799999998,3277.5912,1112054.6116,137048.0184,16889.6016
259.25,0.0,122.49,194.35,10.61,1033.64,926.77,18.25,15.16,259.25,926.77,0.0,122.49,194.35,10.61,1033.64,18.25,67210.5625,240265.1225,0.0,31755.532499999998,50385.237499999996,2750.6425,267971.17000000004,4731.3125,858902.6329,0.0,113520.05729999999,180117.7495,9833.0297,957946.5428,16913.552499999998,0.0,0.0,0.0,0.0,0.0,0.0,15003.800099999999,23805.9315,1299.6189,126610.56360000001,2235.4425,37771.9225,2062.0535,200887.934,3546.8875,112.57209999999999,10966.9204,193.6325,1068411.6496000001,18863.93,333.0625
625.1,215.17,193.1,174.91,3.74,983.94,990.72,227.44,72.18,625.1,990.72,215.17,193.1,174.91,3.74,983.94,227.44,390750.01,619299.072,134502.767,120706.81,109336.24100000001,2337.8740000000003,615060.8940000001,142172.744,981526.1184,213173.2224,191308.032,173286.8352,3705.2928,974809.0368000001,225329.3568,46298.128899999996,41549.327,37635.384699999995,804.7358,211714.3698,48938.2648,37287.61,33775.121,722.1940000000001,189998.814,43918.664,30593.5081,654.1634,172100.9454,39781.530399999996,13.987600000000002,3679.9356000000002,850.6256000000001,968137.9236000001,223787.31360000002,51728.9536
212.02,382.57,60.16,160.88,23.33,992.78,763.06,108.41,74.51,212.02,763.06,382.57,60.16,160.88,23.33,992.78,108.41,44952.48040000001,161783.9812,81112.4914,12755.1232,34109.7776,4946.4266,210489.2156,22985.088200000002,582260.5635999999,291923.86419999995,45905.68959999999,122761.09279999998,17802.189799999996,757550.7067999999,82723.33459999999,146359.8049,23015.4112,61547.8616,8925.3581,379807.8446,41474.4137,3619.2255999999998,9678.540799999999,1403.5327999999997,59725.644799999995,6521.945599999999,25882.374399999997,3753.3304,159718.4464,17441.000799999998,544.2888999999999,23161.557399999998,2529.2052999999996,985612.1283999999,107627.27979999999,11752.728099999998
535.71,54.92,23.52,151.89,8.21,1041.32,882.34,200.4,71.34,535.71,882.34,54.92,23.52,151.89,8.21,1041.32,200.4,286985.20410000003,472678.36140000005,29421.1932,12599.8992,81368.9919,4398.179100000001,557845.5372,107356.28400000001,778523.8756,48458.1128,20752.6368,134018.6226,7244.011400000001,918798.2888,176820.93600000002,3016.2064,1291.7184,8341.798799999999,450.89320000000004,57189.2944,11005.968,553.1904,3572.4527999999996,193.09920000000002,24491.8464,4713.408,23070.572099999998,1247.0169,158166.09479999996,30438.755999999998,67.40410000000001,8549.2372,1645.284,1084347.3424,208680.528,40160.16
477.63,370.04,239.21,247.08,32.01,993.06,631.52,61.68,35.69,477.63,631.52,370.04,239.21,247.08,32.01,993.06,61.68,228130.41689999998,301632.89759999997,176742.2052,114253.8723,118012.82040000001,15288.9363,474315.24779999995,29460.218399999998,398817.51039999997,233687.6608,151065.8992,156035.9616,20214.955199999997,627137.2511999999,38952.1536,136929.60160000002,88517.2684,91429.48320000002,11844.9804,367471.9224,22824.0672,57221.424100000004,59104.0068,7657.112099999999,237549.88259999998,14754.4728,61048.52640000001,7909.0307999999995,245365.2648,15239.894400000001,1024.6400999999998,31787.850599999998,1974.3767999999998,986168.1635999999,61251.9408,3804.4224
382.23,319.88,0.0,214.11,10.49,1073.74,627.49,71.25,72.69,382.23,627.49,319.88,0.0,214.11,10.49,1073.74,71.25,146099.7729,239845.5027,122267.73240000001,0.0,81839.26530000001,4009.5927,410415.6402,27233.8875,393743.7001,200721.5012,0.0,134351.88390000002,6582.3701,673761.1126,44708.6625,102323.2144,0.0,68489.5068,3355.5412,343467.9512,22791.45,0.0,0.0,0.0,0.0,0.0,45843.09210000001,2246.0139000000004,229898.4714,15255.337500000001,110.04010000000001,11263.5326,747.4125,1152917.5876,76503.975,5076.5625
260.47,0.0,212.52,194.22,14.27,1070.36,791.69,43.25,50.0,260.47,791.69,0.0,212.52,194.22,14.27,1070.36,43.25,67844.62090000001,206211.49430000005,0.0,55355.08440000001,50588.483400000005,3716.9069000000004,278796.6692,11265.327500000001,626773.0561,0.0,168249.95880000002,153762.0318,11297.4163,847393.3084,34240.5925,0.0,0.0,0.0,0.0,0.0,0.0,45164.750400000004,41275.6344,3032.6604,227472.9072,9191.49,37721.4084,2771.5193999999997,207885.31919999997,8400.015,203.63289999999998,15274.037199999999,617.1775,1145670.5295999998,46293.06999999999,1870.5625
634.69,72.2,208.9,215.17,23.33,1078.72,982.5,95.33,55.77,634.69,982.5,72.2,208.9,215.17,23.33,1078.72,95.33,402831.39610000007,623582.925,45824.618,132586.741,136566.24730000002,14807.3177,684652.7968000001,60504.99770000001,965306.25,70936.5,205244.25,211404.525,22921.725,1059842.4000000001,93661.72499999999,5212.84,15082.580000000002,15535.274,1684.426,77883.584,6882.826,43639.21,44949.013,4873.637,225344.608,19914.437,46298.128899999996,5019.9160999999995,232108.1824,20512.1561,544.2888999999999,25166.5376,2224.0489,1163636.8384,102834.3776,9087.8089
314.59,204.19,200.59,212.28,16.46,943.25,860.98,187.46,54.46,314.59,860.98,204.19,200.59,212.28,16.46,943.25,187.46,98966.86809999998,270855.6982,64236.132099999995,63103.6081,66781.16519999999,5178.1514,296737.01749999996,58973.041399999995,741286.5604000001,175803.5062,172703.9782,182768.8344,14171.730800000001,812119.385,161399.3108,41693.5561,40958.4721,43345.453199999996,3360.9674,192602.2175,38277.4574,40236.3481,42581.2452,3301.7114,189206.51750000002,37602.6014,45062.7984,3494.1288000000004,200233.11000000002,39794.0088,270.9316,15525.895,3085.5916,889720.5625,176821.64500000002,35141.2516
658.8,0.0,0.0,211.06,0.0,1153.85,628.72,43.25,75.39,658.8,628.72,0.0,0.0,211.06,0.0,1153.85,43.25,434017.43999999994,414200.736,0.0,0.0,139046.32799999998,0.0,760156.3799999999,28493.1,395288.8384,0.0,0.0,132697.64320000002,0.0,725448.5719999999,27192.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44546.3236,0.0,243531.58099999998,9128.345,0.0,0.0,0.0,1331369.8224999998,49904.0125,1870.5625
506.2,410.46,48.49,188.04,30.6,982.53,642.85,348.82,60.77,506.2,642.85,410.46,48.49,188.04,30.6,982.53,348.82,256238.44,325410.67,207774.85199999998,24545.638,95185.848,15489.720000000001,497356.686,176572.68399999998,413256.12250000006,263864.211,31171.796500000004,120881.514,19671.210000000003,631619.4105,224238.937,168477.4116,19903.2054,77182.89839999999,12560.076,403289.26379999996,143176.6572,2351.2801000000004,9118.0596,1483.794,47642.8797,16914.2818,35359.0416,5754.024,184754.9412,65592.1128,936.3600000000001,30065.418,10673.892,965365.2008999999,342726.1146,121675.3924
558.72,161.85,225.24,250.79,8.25,1077.91,839.37,186.29,25.54,558.72,839.37,161.85,225.24,250.79,8.25,1077.91,186.29,312168.0384,468972.8064,90428.832,125846.09280000001,140121.38880000002,4609.4400000000005,602249.8752000001,104083.9488,704541.9969,135852.0345,189059.6988,210505.6023,6924.8025,904765.3167000001,156366.2373,26195.422499999997,36455.094,40590.3615,1335.2625,174459.7335,30151.0365,50733.05760000001,56487.9396,1858.23,242788.44840000002,41959.9596,62895.62409999999,2069.0175,270329.0489,46719.6691,68.0625,8892.757500000002,1536.8925,1161889.9681000002,200803.85390000002,34703.9641
536.8,396.62,40.09,235.35,3.29,854.65,976.44,84.65,70.69,536.8,976.44,396.62,40.09,235.35,3.29,854.65,84.65,288154.23999999993,524152.99199999997,212905.61599999998,21520.312,126335.87999999999,1766.072,458776.11999999994,45440.12,953435.0736000001,387275.6328,39145.479600000006,229805.154,3212.4876000000004,834514.446,82655.64600000001,157307.42440000002,15900.495800000002,93344.51699999999,1304.8798,338971.283,33573.883,1607.2081000000003,9435.1815,131.89610000000002,34262.9185,3393.6185000000005,55389.6225,774.3015,201141.8775,19922.377500000002,10.8241,2811.7985,278.49850000000004,730426.6224999999,72346.1225,7165.622500000001
242.2,309.24,182.3,270.57,18.93,1027.16,772.83,115.22,55.22,242.2,772.83,309.24,182.3,270.57,18.93,1027.16,115.22,58660.84,187179.426,74897.928,44153.06,65532.054,4584.846,248778.152,27906.284,597266.2089000001,238989.94920000003,140886.909,209104.61310000002,14629.671900000001,793820.0628000001,89045.47260000001,95629.3776,56374.452000000005,83671.0668,5853.9132,317638.95840000006,35630.6328,33233.29,49324.911,3450.9390000000003,187251.26800000004,21004.606,73208.1249,5121.8901,277918.6812,31175.075399999998,358.3449,19444.1388,2181.1146,1055057.6656000002,118349.37520000001,13275.6484
465.15,88.54,153.67,184.43,18.47,1039.4,807.01,213.41,66.62,465.15,807.01,88.54,153.67,184.43,18.47,1039.4,213.41,216364.5225,375380.70149999997,41184.381,71479.60049999999,85787.6145,8591.3205,483476.91000000003,99267.66149999999,651265.1401,71452.6654,124013.22669999998,148836.8543,14905.474699999999,838806.194,172224.0041,7839.331600000001,13605.9418,16329.432200000001,1635.3338,92028.47600000001,18895.3214,23614.468899999996,28341.358099999998,2838.2848999999997,159724.598,32794.7147,34014.424900000005,3406.4221,191696.54200000002,39359.2063,341.14089999999993,19197.718,3941.6827,1080352.36,221818.35400000002,45543.8281
306.34,101.37,10.5,281.34,2.28,1021.13,706.55,129.88,78.62,306.34,706.55,101.37,10.5,281.34,2.28,1021.13,129.88,93844.19559999999,216444.52699999997,31053.6858,3216.5699999999997,86185.69559999999,698.4551999999999,312812.9642,39787.43919999999,499212.9024999999,71622.9735,7418.775,198780.77699999997,1610.9339999999997,721479.4014999999,91766.71399999999,10275.876900000001,1064.385,28519.4358,231.12359999999998,103511.94810000001,13165.9356,110.25,2954.0699999999997,23.939999999999998,10721.865,1363.74,79152.19559999999,641.4551999999999,287284.7142,36540.43919999999,5.1983999999999995,2328.1764,296.1264,1042706.4769,132624.3644,16868.8144
473.93,302.31,237.74,293.71,24.88,1021.02,830.31,371.21,44.32,473.93,830.31,302.31,237.74,293.71,24.88,1021.02,371.21,224609.6449,393508.8183,143273.7783,112672.11820000001,139197.9803,11791.3784,483892.0086,175927.5553,689414.6961,251011.01609999998,197397.8994,243870.35009999998,20658.1128,847763.1161999999,308219.37509999995,91391.3361,71871.17940000001,88791.47009999999,7521.4728,308664.5562,112220.4951,56520.30760000001,69826.6154,5914.9712,242737.2948,88251.4654,86265.56409999999,7307.504799999999,299883.7842,109028.08909999998,619.0143999999999,25402.9776,9235.7048,1042481.8404,379012.8342,137796.86409999998
280.6,0.0,144.33,238.51,5.61,1055.79,778.05,29.25,22.49,280.6,778.05,0.0,144.33,238.51,5.61,1055.79,29.25,78736.36000000002,218320.83000000002,0.0,40498.99800000001,66925.906,1574.1660000000002,296254.674,8207.550000000001,605361.8024999999,0.0,112295.9565,185572.70549999998,4364.8605,821457.4095,22757.962499999998,0.0,0.0,0.0,0.0,0.0,0.0,20831.148900000004,34424.1483,809.6913000000001,152382.17070000002,4221.6525,56887.020099999994,1338.0411,251816.4729,6976.4175,31.472100000000005,5922.9819,164.0925,1114692.5241,30881.8575,855.5625
324.52,139.08,0.0,278.16,0.0,955.9,687.18,195.25,54.54,324.52,687.18,139.08,0.0,278.16,0.0,955.9,195.25,105313.23039999999,223003.65359999996,45134.2416,0.0,90268.4832,0.0,310208.66799999995,63362.53,472216.3523999999,95572.9944,0.0,191145.9888,0.0,656875.362,134171.895,19343.246400000004,0.0,38686.49280000001,0.0,132946.57200000001,27155.370000000003,0.0,0.0,0.0,0.0,0.0,77372.98560000001,0.0,265893.14400000003,54310.740000000005,0.0,0.0,0.0,913744.8099999999,186639.475,38122.5625
281.56,287.27,177.28,291.16,6.79,1003.3,854.53,169.8,59.67,281.56,854.53,287.27,177.28,291.16,6.79,1003.3,169.8,79276.0336,240601.4668,80883.74119999999,49914.9568,81979.0096,1911.7924,282489.148,47808.888000000006,730221.5209,245480.8331,151491.0784,248804.9548,5802.258699999999,857349.9489999999,145099.19400000002,82524.0529,50927.2256,83641.5332,1950.5632999999998,288217.991,48778.446,31428.1984,51616.844800000006,1203.7312,177865.024,30102.144000000004,84774.14560000002,1976.9764000000002,292120.82800000004,49438.96800000001,46.1041,6812.407,1152.942,1006610.8899999999,170360.34,28832.040000000005
307.81,0.0,120.54,178.49,17.32,1013.13,911.79,115.25,68.26,307.81,911.79,0.0,120.54,178.49,17.32,1013.13,115.25,94746.9961,280658.0799,0.0,37103.417400000006,54941.0069,5331.2692,311851.5453,35475.1025,831361.0040999999,0.0,109907.1666,162745.3971,15792.2028,923761.8027,105083.7975,0.0,0.0,0.0,0.0,0.0,0.0,14529.8916,21515.1846,2087.7528,122122.69020000001,13892.235,31858.680100000005,3091.4468,180833.5737,20570.9725,299.9824,17547.4116,1996.13,1026432.3968999999,116763.2325,13282.5625
632.26,14.65,14.04,168.09,22.77,999.29,1009.47,186.19,55.78,632.26,1009.47,14.65,14.04,168.09,22.77,999.29,186.19,399752.70759999997,638247.5022,9262.609,8876.9304,106276.5834,14396.5602,631811.0954,117720.48939999999,1019029.6809,14788.7355,14172.9588,169681.81230000002,22985.6319,1008753.2763,187953.2193,214.6225,205.68599999999998,2462.5185,333.58050000000003,14639.5985,2727.6835,197.12159999999997,2359.9836,319.69079999999997,14030.031599999998,2614.1076,28254.2481,3827.4093,167970.6561,31296.6771,518.4729,22753.8333,4239.5463,998580.5040999999,186057.8051,34666.7161
575.84,316.86,139.37,278.67,21.43,935.62,660.51,352.65,75.35,575.84,660.51,316.86,139.37,278.67,21.43,935.62,352.65,331591.70560000004,380348.0784,182460.66240000003,80254.8208,160469.3328,12340.2512,538767.4208000001,203069.976,436273.46009999997,209289.1986,92055.2787,184064.3217,14154.729299999999,617986.3662,232928.8515,100400.2596,44160.7782,88299.37620000001,6790.3098,296460.5532,111740.679,19423.996900000002,38838.2379,2986.6991000000003,130397.3594,49148.8305,77656.9689,5971.8981,260729.22540000002,98272.9755,459.2449,20050.3366,7557.2895,875384.7844,329946.393,124362.02249999998
175.48,73.56,208.62,171.16,29.63,1049.54,969.94,119.87,47.38,175.48,969.94,73.56,208.62,171.16,29.63,1049.54,119.87,30793.230399999997,170205.0712,12908.308799999999,36608.6376,30035.156799999997,5199.4724,184173.2792,21034.7876,940783.6036000001,71348.78640000001,202348.88280000002,166014.9304,28739.322200000002,1017990.8276000001,116266.7078,5411.073600000001,15346.0872,12590.5296,2179.5828,77204.1624,8817.637200000001,43522.3044,35707.3992,6181.4106,218955.0348,25007.279400000003,29295.7456,5071.4708,179639.2664,20516.9492,877.9368999999999,31097.870199999998,3551.7481,1101534.2116,125808.3598,14368.816900000002
649.61,269.17,170.17,278.69,34.81,951.92,737.06,229.66,60.48,649.61,737.06,269.17,170.17,278.69,34.81,951.92,229.66,421993.1521,478801.5466,174855.52370000002,110544.13369999999,181039.8109,22612.9241,618376.7511999999,149189.4326,543257.4435999999,198394.44019999998,125425.50019999998,205411.25139999998,25657.0586,701622.1551999999,169273.1996,72452.48890000001,45804.6589,75014.98730000001,9369.807700000001,256228.3064,61817.582200000004,28957.828899999997,47424.677299999996,5923.6177,161988.22639999999,39081.24219999999,77668.1161,9701.198900000001,265290.5848,64003.9454,1211.7361,33136.3352,7994.4646,906151.6863999999,218617.9472,52743.715599999996
431.44,54.65,243.41,249.17,18.76,863.11,912.67,135.36,48.88,431.44,912.67,54.65,243.41,249.17,18.76,863.11,135.36,186140.4736,393762.34479999996,23578.196,105016.8104,107501.90479999999,8093.8144,372380.1784,58399.718400000005,832966.5288999999,49877.415499999996,222153.0047,227409.9839,17121.6892,787734.6037,123539.01120000001,2986.6225,13302.3565,13617.1405,1025.2340000000002,47168.9615,7397.424000000001,59248.4281,60650.469699999994,4566.3716,210089.6051,32947.977600000006,62085.688899999994,4674.4292000000005,215061.1187,33727.6512,351.93760000000003,16191.943600000002,2539.3536000000004,744958.8721,116830.56960000002,18322.329600000005
